ConsoID,ConsolidatedAmountID,CurrCode,Amount,TransactionCurrCode,TransactionAmount
2,229828001,EUR,-255872.12,NULL,NULL
2,229828002,EUR,255872.12,NULL,NULL
2,229828003,EUR,255872.12,NULL,NULL
2,229828004,EUR,-255872.12,NULL,NULL
2,229828005,EUR,-0.01,NULL,NULL
2,229828006,EUR,-97623.24,NULL,NULL
2,229828007,EUR,-22072.49,NULL,NULL
2,229828008,EUR,-6088.33,NULL,NULL
2,229828009,EUR,-355810.06,NULL,NULL
2,229828010,EUR,-196451.91,NULL,NULL
2,229828011,EUR,46.38,EUR,46.38
2,229828012,EUR,677999.66,NULL,NULL
2,229828013,EUR,-0.000001,NULL,NULL
2,229828014,EUR,-12214.88299,NULL,NULL
2,229828015,EUR,-13510.13638,NULL,NULL
2,229828016,EUR,-2442.970598,NULL,NULL
2,229828017,EUR,-68345.50568,NULL,NULL
2,229828018,EUR,-528.627902,NULL,NULL
2,229828019,EUR,-41377.36646,NULL,NULL
2,229828020,EUR,1523.624891,EUR,1523.624891
2,229828021,EUR,136895.8651,NULL,NULL
2,229828022,EUR,0.000001,NULL,NULL
2,229828023,EUR,-36912.22867,NULL,NULL
2,229828024,EUR,-21912.53866,NULL,NULL
2,229828025,EUR,-7382.445735,NULL,NULL
2,229828026,EUR,-206533.5859,NULL,NULL
2,229828027,EUR,-813.261706,NULL,NULL
2,229828028,EUR,-126643.4135,NULL,NULL
2,229828029,EUR,-195341.2495,NULL,NULL
2,229828030,EUR,-3405.922177,EUR,-3405.922177
2,229828031,EUR,213556.4832,NULL,NULL
2,229828032,EUR,385388.1626,NULL,NULL
2,229828033,EUR,-18265.0036,NULL,NULL
2,229828034,EUR,-9645.45958,NULL,NULL
2,229828035,EUR,-3653.00072,NULL,NULL
2,229828036,EUR,-102197.4783,NULL,NULL
2,229828037,EUR,-1599.779206,NULL,NULL
2,229828038,EUR,-53986.96686,NULL,NULL
2,229828039,EUR,2439.085946,NULL,NULL
2,229828040,EUR,227.440547,EUR,227.440547
2,229828041,EUR,-2666.526493,NULL,NULL
2,229828042,EUR,189347.6883,NULL,NULL
2,229828043,EUR,-0.02,NULL,NULL
2,229828044,EUR,-176026.59,NULL,NULL
2,229828045,EUR,-39799.4,NULL,NULL
2,229828046,EUR,-35205.31,NULL,NULL
2,229828047,EUR,-984914.87,NULL,NULL
2,229828048,EUR,-659219.9,NULL,NULL
2,229828049,EUR,54.34,EUR,54.34
2,229828050,EUR,1895111.75,NULL,NULL
2,229828051,EUR,-93424.89,NULL,NULL
2,229828052,EUR,-21146.9,NULL,NULL
2,229828053,EUR,-18684.97,NULL,NULL
2,229828054,EUR,-522736.75,NULL,NULL
2,229828055,EUR,23.64,NULL,NULL
2,229828056,EUR,-765892.58,NULL,NULL
2,229828057,EUR,28.83,EUR,28.83
2,229828058,EUR,1421833.63,NULL,NULL
2,229828059,EUR,-15357.09,NULL,NULL
2,229828060,EUR,15357.08,NULL,NULL
2,229828061,EUR,-0.000001,NULL,NULL
2,229828062,EUR,-20239.34593,NULL,NULL
2,229828063,EUR,-4142.514114,NULL,NULL
2,229828064,EUR,-4047.869186,NULL,NULL
2,229828065,EUR,-113244.4407,NULL,NULL
2,229828066,EUR,-433.578154,NULL,NULL
2,229828067,EUR,-53863.18281,NULL,NULL
2,229828068,EUR,6.248322,EUR,6.248322
2,229828069,EUR,195964.6826,NULL,NULL
2,229828070,EUR,520.91,NULL,NULL
2,229828071,EUR,-520.91,NULL,NULL
2,229828072,EUR,50558.74,NULL,NULL
2,229828073,EUR,-16851.23,NULL,NULL
2,229828074,EUR,-33707.51,NULL,NULL
2,229828075,EUR,134693.25,NULL,NULL
2,229828076,EUR,-46603.64,NULL,NULL
2,229828077,EUR,5131.64,NULL,NULL
2,229828078,EUR,-93221.25,NULL,NULL
2,229828079,EUR,-20000,NULL,NULL
2,229828080,EUR,6666,NULL,NULL
2,229828081,EUR,13334,NULL,NULL
2,229828082,EUR,151936.37,NULL,NULL
2,229828083,EUR,-56166.61,NULL,NULL
2,229828084,EUR,16580.32,NULL,NULL
2,229828085,EUR,-112350.08,NULL,NULL
2,229828086,EUR,-40121.31,NULL,NULL
2,229828087,EUR,13240.03,NULL,NULL
2,229828088,EUR,26881.28,NULL,NULL
2,229828089,EUR,130306.28,NULL,NULL
2,229828090,EUR,-15809.73,NULL,NULL
2,229828091,EUR,-32784.45,NULL,NULL
2,229828092,EUR,-15149.73,NULL,NULL
2,229828093,EUR,-66562.37,NULL,NULL
2,229828094,EUR,344862.38,NULL,NULL
2,229828095,EUR,673770.91,NULL,NULL
2,229828096,EUR,-254658.32,NULL,NULL
2,229828097,EUR,-763974.97,NULL,NULL
2,229828098,EUR,-6065.46,NULL,NULL
2,229828099,EUR,-6389.15,NULL,NULL
2,229828100,EUR,3113.65,NULL,NULL
2,229828101,EUR,9340.96,NULL,NULL
2,229828102,EUR,101467.75,NULL,NULL
2,229828103,EUR,-76100.81,NULL,NULL
2,229828104,EUR,-25366.94,NULL,NULL
2,229828105,EUR,12644.73,NULL,NULL
2,229828106,EUR,-7543.96,NULL,NULL
2,229828107,EUR,-2586.11,NULL,NULL
2,229828108,EUR,-2514.66,NULL,NULL
2,229828109,EUR,255911.89,NULL,NULL
2,229828110,EUR,-63977.97,NULL,NULL
2,229828111,EUR,-191933.92,NULL,NULL
2,229828112,EUR,209100.88,NULL,NULL
2,229828113,EUR,-52275.22,NULL,NULL
2,229828114,EUR,-156825.66,NULL,NULL
2,229828115,EUR,94530.87,NULL,NULL
2,229828116,EUR,-22620.63,NULL,NULL
2,229828117,EUR,-4048.36,NULL,NULL
2,229828118,EUR,-67861.88,NULL,NULL
2,229828119,EUR,0.12,NULL,NULL
2,229828120,EUR,-118028.88,NULL,NULL
2,229828121,EUR,29507.16,NULL,NULL
2,229828122,EUR,88521.6,NULL,NULL
2,229828123,EUR,129995.88,NULL,NULL
2,229828124,EUR,-28200.84,NULL,NULL
2,229828125,EUR,-17192.4,NULL,NULL
2,229828126,EUR,-84602.64,NULL,NULL
2,229828127,EUR,896.09,NULL,NULL
2,229828128,EUR,-896.09,NULL,NULL
2,229828129,EUR,-54210.69,NULL,NULL
2,229828130,EUR,54210.69,NULL,NULL
2,229828131,EUR,464714.78,NULL,NULL
2,229828132,EUR,-464714.78,NULL,NULL
2,229828133,EUR,-24333.33,NULL,NULL
2,229828134,EUR,24333.33,NULL,NULL
2,229828135,EUR,514646,NULL,NULL
2,229828136,EUR,-114366,NULL,NULL
2,229828137,EUR,-136055,NULL,NULL
2,229828138,EUR,-264225,NULL,NULL
2,229828139,EUR,112076.69,NULL,NULL
2,229828140,EUR,-38094.87,NULL,NULL
2,229828141,EUR,-73981.82,NULL,NULL
2,229828142,EUR,170343.86,NULL,NULL
2,229828143,EUR,-57899.88,NULL,NULL
2,229828144,EUR,-112443.98,NULL,NULL
2,229828145,EUR,-95000,NULL,NULL
2,229828146,EUR,14950.82,NULL,NULL
2,229828147,EUR,80049.18,NULL,NULL
2,229828148,EUR,365000,NULL,NULL
2,229828149,EUR,-365000,NULL,NULL
2,229828150,EUR,-171548.67,NULL,NULL
2,229828151,EUR,58309.39,NULL,NULL
2,229828152,EUR,113239.28,NULL,NULL
2,229828153,EUR,19000,NULL,NULL
2,229828154,EUR,-24333.33,NULL,NULL
2,229828155,EUR,1812.8,NULL,NULL
2,229828156,EUR,3520.53,NULL,NULL
2,229828157,EUR,-59759.21,NULL,NULL
2,229828158,EUR,20312.16,NULL,NULL
2,229828159,EUR,39447.05,NULL,NULL
2,229828160,EUR,1135167.53,NULL,NULL
2,229828161,EUR,-1135167.53,NULL,NULL
2,229828162,EUR,1085167.53,NULL,NULL
2,229828163,EUR,-1085167.53,NULL,NULL
2,229828164,EUR,-1085167.53,NULL,NULL
2,229828165,EUR,1085167.53,NULL,NULL
2,229828166,EUR,3179349.15,NULL,NULL
2,229828167,EUR,-3179349.15,NULL,NULL
2,229828168,EUR,3179349.15,NULL,NULL
2,229828169,EUR,-3179349.15,NULL,NULL
2,229828170,EUR,3179349.15,NULL,NULL
2,229828171,EUR,-3179349.15,NULL,NULL
2,229828172,EUR,4617410.59,NULL,NULL
2,229828173,EUR,-4617410.59,EUR,-4617410.59
2,229828174,EUR,14066362.11,NULL,NULL
2,229828175,EUR,-14066362.11,EUR,-14066362.11
2,229828176,EUR,14066362.11,EUR,14066362.11
2,229828177,EUR,-14066362.11,NULL,NULL
2,229828178,EUR,5714600,NULL,NULL
2,229828179,EUR,-5714600,EUR,-5714600
2,229828180,EUR,26596459.44,NULL,NULL
2,229828181,EUR,-26596459.44,EUR,-26596459.44
2,229828182,EUR,26596459.44,EUR,26596459.44
2,229828183,EUR,-26596459.44,NULL,NULL
2,229828184,EUR,27187654.5,NULL,NULL
2,229828185,EUR,-27187654.5,EUR,-27187654.5
2,229828186,EUR,22481994.39,NULL,NULL
2,229828187,EUR,-22481994.39,EUR,-22481994.39
2,229828188,EUR,-8869330.08,NULL,NULL
2,229828189,EUR,8869330.08,NULL,NULL
2,229828190,EUR,-8244,NULL,NULL
2,229828191,EUR,8244,NULL,NULL
2,229828192,EUR,742.72,NULL,NULL
2,229828193,EUR,-742.72,NULL,NULL
2,229828194,EUR,3179349.15,NULL,NULL
2,229828195,EUR,-3179349.15,NULL,NULL
2,229828196,EUR,3228664.22,NULL,NULL
2,229828197,EUR,-3228664.22,NULL,NULL
2,229828198,EUR,-994348.08,NULL,NULL
2,229828199,EUR,994348.08,NULL,NULL
2,229828200,EUR,149999,NULL,NULL
2,229828201,EUR,-149999,NULL,NULL
2,229828202,EUR,-994348.08,NULL,NULL
2,229828203,EUR,994348.08,NULL,NULL
2,229828204,EUR,26903.89,EUR,26903.89
2,229828205,EUR,-26903.89,NULL,NULL
2,229828206,EUR,9943481,NULL,NULL
2,229828207,EUR,-9943481,EUR,-9943481
2,229828208,EUR,-911485.75,NULL,NULL
2,229828209,EUR,911485.75,NULL,NULL
2,229828210,EUR,-994348.08,NULL,NULL
2,229828211,EUR,994348.08,NULL,NULL
2,229828212,EUR,-994348.08,NULL,NULL
2,229828213,EUR,994348.08,NULL,NULL
2,229828214,EUR,-994348.08,NULL,NULL
2,229828215,EUR,994348.08,NULL,NULL
2,229828216,EUR,-13520.8,NULL,NULL
2,229828217,EUR,8925.08,NULL,NULL
2,229828218,EUR,4595.72,NULL,NULL
2,229828219,EUR,-8981.55,NULL,NULL
2,229828220,EUR,5928.72,NULL,NULL
2,229828221,EUR,3052.83,NULL,NULL
2,229828222,EUR,-34533,NULL,NULL
2,229828223,EUR,22795.24,NULL,NULL
2,229828224,EUR,11737.76,NULL,NULL
2,229828225,EUR,8981.75,NULL,NULL
2,229828226,EUR,-3052.83,NULL,NULL
2,229828227,EUR,-5928.92,NULL,NULL
2,229828228,EUR,34533,NULL,NULL
2,229828229,EUR,-11737.76,NULL,NULL
2,229828230,EUR,-22795.24,NULL,NULL
2,229828231,EUR,13520.8,NULL,NULL
2,229828232,EUR,-4595.72,NULL,NULL
2,229828233,EUR,-8925.08,NULL,NULL
2,229828234,EUR,-640406,NULL,NULL
2,229828235,EUR,-82386,NULL,NULL
2,229828236,EUR,67099.9,NULL,NULL
2,229828237,EUR,99945.2,NULL,NULL
2,229828238,EUR,194539.4,NULL,NULL
2,229828239,EUR,-46494,NULL,NULL
2,229828240,EUR,29897.84,NULL,NULL
2,229828241,EUR,377803.66,NULL,NULL
2,229828242,EUR,-30000,NULL,NULL
2,229828243,EUR,30000,NULL,NULL
2,229828244,EUR,30000,NULL,NULL
2,229828245,EUR,-30000,NULL,NULL
2,229828246,EUR,412178,NULL,NULL
2,229828247,EUR,-140099.3,NULL,NULL
2,229828248,EUR,-272078.7,NULL,NULL
2,229828249,EUR,350550,NULL,NULL
2,229828250,EUR,-119151.95,NULL,NULL
2,229828251,EUR,-231398.05,NULL,NULL
2,229828252,EUR,-893396.69,NULL,NULL
2,229828253,EUR,153205.28,NULL,NULL
2,229828254,EUR,18128.2,NULL,NULL
2,229828255,EUR,0,NULL,NULL
2,229828256,EUR,378574.98,NULL,NULL
2,229828257,EUR,-561188.01,NULL,NULL
2,229828258,EUR,169467.81,NULL,NULL
2,229828259,EUR,735208.43,NULL,NULL
2,229828260,EUR,365540.12,NULL,NULL
2,229828261,EUR,-124247.09,NULL,NULL
2,229828262,EUR,-241293.03,NULL,NULL
2,229828263,EUR,413820,NULL,NULL
2,229828264,EUR,-140657.42,NULL,NULL
2,229828265,EUR,-273162.58,NULL,NULL
2,229828266,EUR,-1560890.2,NULL,NULL
2,229828267,EUR,144214.65,NULL,NULL
2,229828268,EUR,9479.15,NULL,NULL
2,229828269,EUR,493089.74,NULL,NULL
2,229828270,EUR,-209400.1,NULL,NULL
2,229828271,EUR,165905.89,NULL,NULL
2,229828272,EUR,957600.87,NULL,NULL
2,229828273,EUR,-0.01,NULL,NULL
2,229828274,EUR,308776.77,NULL,NULL
2,229828275,EUR,-104953.22,NULL,NULL
2,229828276,EUR,-203823.54,NULL,NULL
2,229828277,EUR,0,NULL,NULL
2,229828278,EUR,0,NULL,NULL
2,229828279,EUR,0,NULL,NULL
2,229828280,EUR,509861.88,NULL,NULL
2,229828281,EUR,1598954,NULL,NULL
2,229828282,EUR,-716786.52,NULL,NULL
2,229828283,EUR,-1392029.36,NULL,NULL
2,229828284,EUR,-125023.83,NULL,NULL
2,229828285,EUR,-3643.15,NULL,NULL
2,229828286,EUR,-577473.25,NULL,NULL
2,229828287,EUR,-134721.14,NULL,NULL
2,229828288,EUR,979000.54,NULL,NULL
2,229828289,EUR,209451.92,NULL,NULL
2,229828290,EUR,1430669.28,NULL,NULL
2,229828291,EUR,-604430.7,NULL,NULL
2,229828292,EUR,-1173829.67,NULL,NULL
2,229828293,EUR,834000,NULL,NULL
2,229828294,EUR,2054445.46,NULL,NULL
2,229828295,EUR,-981782.61,NULL,NULL
2,229828296,EUR,-1906662.85,NULL,NULL
2,229828297,EUR,-890095.5,NULL,NULL
2,229828298,EUR,-147988.43,NULL,NULL
2,229828299,EUR,2544972.34,NULL,NULL
2,229828300,EUR,181670.84,NULL,NULL
2,229828301,EUR,-573617.6,NULL,NULL
2,229828302,EUR,-1113989.34,NULL,NULL
2,229828303,EUR,-952.31,NULL,NULL
2,229828304,EUR,2913490.72,NULL,NULL
2,229828305,EUR,-990295.5,NULL,NULL
2,229828306,EUR,-1923195.22,NULL,NULL
2,229828307,EUR,-6474224.77,NULL,NULL
2,229828308,EUR,-1038523.76,NULL,NULL
2,229828309,EUR,-99160.9,NULL,NULL
2,229828310,EUR,-1529198.2,NULL,NULL
2,229828311,EUR,13479008.52,NULL,NULL
2,229828312,EUR,2036086.08,NULL,NULL
2,229828313,EUR,94214.6,NULL,NULL
2,229828314,EUR,2104988.24,NULL,NULL
2,229828315,EUR,-2914027.22,NULL,NULL
2,229828316,EUR,-5659162.59,NULL,NULL
2,229828317,EUR,-1545733.51,NULL,NULL
2,229828318,EUR,1022299.15,NULL,NULL
2,229828319,EUR,345519.03,NULL,NULL
2,229828320,EUR,177915.33,NULL,NULL
2,229828321,EUR,4659116,NULL,NULL
2,229828322,EUR,-3569004.06,NULL,NULL
2,229828323,EUR,-1837758.64,NULL,NULL
2,229828324,EUR,486091.91,NULL,NULL
2,229828325,EUR,256562.06,NULL,NULL
2,229828326,EUR,4946.48,NULL,NULL
2,229828327,EUR,46.25,NULL,NULL
2,229828328,EUR,247211.09,NULL,NULL
2,229828329,EUR,-217716.7,NULL,NULL
2,229828330,EUR,-112107.12,NULL,NULL
2,229828331,EUR,82175.12,NULL,NULL
2,229828332,EUR,219.02,NULL,NULL
2,229828333,EUR,218.59,NULL,NULL
2,229828334,EUR,69003.61,NULL,NULL
2,229828335,EUR,-26798.17,NULL,NULL
2,229828336,EUR,-23454.32,NULL,NULL
2,229828337,EUR,-18751.12,NULL,NULL
2,229828338,EUR,-379820.17,NULL,NULL
2,229828339,EUR,170272.18,NULL,NULL
2,229828340,EUR,169340.99,NULL,NULL
2,229828341,EUR,87676.9,NULL,NULL
2,229828342,EUR,-32118.87,NULL,NULL
2,229828343,EUR,-17550.55,NULL,NULL
2,229828344,EUR,2199.52,NULL,NULL
2,229828345,EUR,82852.82,NULL,NULL
2,229828346,EUR,-54691.15,NULL,NULL
2,229828347,EUR,-28161.67,NULL,NULL
2,229828348,EUR,1241448.91,NULL,NULL
2,229828349,EUR,22646.71,NULL,NULL
2,229828350,EUR,-599178.3,NULL,NULL
2,229828351,EUR,366870.64,NULL,NULL
2,229828352,EUR,99643.55,NULL,NULL
2,229828353,EUR,32197.78,NULL,NULL
2,229828354,EUR,-1163629.29,NULL,NULL
2,229828355,EUR,588628.44,NULL,NULL
2,229828356,EUR,-200074.81,NULL,NULL
2,229828357,EUR,-388553.63,NULL,NULL
2,229828358,EUR,-25234.2,NULL,NULL
2,229828359,EUR,28097.75,NULL,NULL
2,229828360,EUR,-1041.04,NULL,NULL
2,229828361,EUR,199.25,NULL,NULL
2,229828362,EUR,25234.2,NULL,NULL
2,229828363,EUR,-2021.76,NULL,NULL
2,229828364,EUR,-28097.75,NULL,NULL
2,229828365,EUR,1041.04,NULL,NULL
2,229828366,EUR,-199.25,NULL,NULL
2,229828367,EUR,2021.76,NULL,NULL
2,229828368,EUR,45723.05,NULL,NULL
2,229828369,EUR,-15541.27,NULL,NULL
2,229828370,EUR,-45723.05,NULL,NULL
2,229828371,EUR,-30181.78,NULL,NULL
2,229828372,EUR,15541.27,NULL,NULL
2,229828373,EUR,30181.78,NULL,NULL
2,229828374,EUR,-157248.27,NULL,NULL
2,229828375,EUR,-62905.5,NULL,NULL
2,229828376,EUR,15717.53,NULL,NULL
2,229828377,EUR,-21262.47,NULL,NULL
2,229828378,EUR,346932.97,NULL,NULL
2,229828379,EUR,930.82,NULL,NULL
2,229828380,EUR,157248.27,NULL,NULL
2,229828381,EUR,-122165.08,NULL,NULL
2,229828382,EUR,62905.5,NULL,NULL
2,229828383,EUR,-15717.53,NULL,NULL
2,229828384,EUR,21262.47,NULL,NULL
2,229828385,EUR,-346932.97,NULL,NULL
2,229828386,EUR,-930.82,NULL,NULL
2,229828387,EUR,122165.08,NULL,NULL
2,229828388,EUR,37664.44,NULL,NULL
2,229828389,EUR,-12802.15,NULL,NULL
2,229828390,EUR,-37664.44,NULL,NULL
2,229828391,EUR,-24862.29,NULL,NULL
2,229828392,EUR,12802.15,NULL,NULL
2,229828393,EUR,24862.29,NULL,NULL
2,229828394,EUR,0.12,NULL,NULL
2,229828395,EUR,620232.96,NULL,NULL
2,229828396,EUR,31344,NULL,NULL
2,229828397,EUR,55751.4,NULL,NULL
2,229828398,EUR,32146.08,NULL,NULL
2,229828399,EUR,-268195.56,NULL,NULL
2,229828400,EUR,-9201.6,NULL,NULL
2,229828401,EUR,58769.52,NULL,NULL
2,229828402,EUR,-520846.92,NULL,NULL
2,229828403,EUR,-32146.08,NULL,NULL
2,229828404,EUR,10926.45,NULL,NULL
2,229828405,EUR,21219.63,NULL,NULL
2,229828406,EUR,21219.63,NULL,NULL
2,229828407,EUR,-21219.63,NULL,NULL
2,229828408,EUR,594469.2,NULL,NULL
2,229828409,EUR,-202060.08,NULL,NULL
2,229828410,EUR,-392409.12,NULL,NULL
2,229828411,EUR,-401603.12,NULL,NULL
2,229828412,EUR,136504.9,NULL,NULL
2,229828413,EUR,265098.22,NULL,NULL
2,229828414,EUR,-92677.68,NULL,NULL
2,229828415,EUR,31501.14,NULL,NULL
2,229828416,EUR,61176.54,NULL,NULL
2,229828417,EUR,0.12,NULL,NULL
2,229828418,EUR,-395424.72,NULL,NULL
2,229828419,EUR,134404.8,NULL,NULL
2,229828420,EUR,261019.8,NULL,NULL
2,229828421,EUR,150000,NULL,NULL
2,229828422,EUR,-50985,NULL,NULL
2,229828423,EUR,-99015,NULL,NULL
2,229828424,EUR,100000,NULL,NULL
2,229828425,EUR,-33990,NULL,NULL
2,229828426,EUR,-66010,NULL,NULL
2,229828427,EUR,200000,NULL,NULL
2,229828428,EUR,-67980,NULL,NULL
2,229828429,EUR,-132020,NULL,NULL
2,229828430,EUR,-150000,NULL,NULL
2,229828431,EUR,50985,NULL,NULL
2,229828432,EUR,99015,NULL,NULL
2,229828433,EUR,51000,NULL,NULL
2,229828434,EUR,-51000,NULL,NULL
2,229828435,EUR,51000,NULL,NULL
2,229828436,EUR,-51000,NULL,NULL
2,229828437,EUR,51000,NULL,NULL
2,229828438,EUR,-51000,NULL,NULL
2,229828439,EUR,-510000,NULL,NULL
2,229828440,EUR,25150.69,NULL,NULL
2,229828441,EUR,484849.31,NULL,NULL
2,229828442,EUR,-84911.14,NULL,NULL
2,229828443,EUR,84911.14,NULL,NULL
2,229828513,EUR,1250.08,NULL,NULL
2,229828514,EUR,-1250.08,NULL,NULL
2,229828515,EUR,-47173.43,NULL,NULL
2,229828516,EUR,31392.26,NULL,NULL
2,229828517,EUR,15781.17,NULL,NULL
2,229828518,EUR,39070.77,NULL,NULL
2,229828519,EUR,-13022.29,NULL,NULL
2,229828520,EUR,-26048.48,NULL,NULL
2,229828521,EUR,284501.09,NULL,NULL
2,229828522,EUR,-87300.72,NULL,NULL
2,229828523,EUR,4554.46,NULL,NULL
2,229828524,EUR,-27127.19,NULL,NULL
2,229828525,EUR,-174627.64,NULL,NULL
2,229828526,EUR,185842.46,NULL,NULL
2,229828527,EUR,-69297.28,NULL,NULL
2,229828528,EUR,16954.7,NULL,NULL
2,229828529,EUR,5115.47,NULL,NULL
2,229828530,EUR,-138615.35,NULL,NULL
2,229828531,EUR,3416.6,NULL,NULL
2,229828532,EUR,130545.81,NULL,NULL
2,229828533,EUR,-51087.33,NULL,NULL
2,229828534,EUR,0,NULL,NULL
2,229828535,EUR,19314.91,NULL,NULL
2,229828536,EUR,-102189.99,NULL,NULL
2,229828537,EUR,2918.43,NULL,NULL
2,229828538,EUR,177362.48,NULL,NULL
2,229828539,EUR,14492.99,NULL,NULL
2,229828540,EUR,-64918.14,NULL,NULL
2,229828541,EUR,-129855.76,NULL,NULL
2,229828542,EUR,130105.47,NULL,NULL
2,229828543,EUR,-49888.97,NULL,NULL
2,229828544,EUR,-1915.64,NULL,NULL
2,229828545,EUR,21492.06,NULL,NULL
2,229828546,EUR,-99792.92,NULL,NULL
2,229828547,EUR,169468.33,NULL,NULL
2,229828548,EUR,-56394.77,NULL,NULL
2,229828549,EUR,-380.97,NULL,NULL
2,229828550,EUR,113.88,NULL,NULL
2,229828551,EUR,-112806.47,NULL,NULL
2,229828552,EUR,213614.64,NULL,NULL
2,229828553,EUR,-69252.24,NULL,NULL
2,229828554,EUR,-284.52,NULL,NULL
2,229828555,EUR,-5552.64,NULL,NULL
2,229828556,EUR,-138525.24,NULL,NULL
2,229828557,EUR,-337.29,NULL,NULL
2,229828558,EUR,45833.83,NULL,NULL
2,229828559,EUR,-34226.07,NULL,NULL
2,229828560,EUR,6143.53,NULL,NULL
2,229828561,EUR,-5919.02,NULL,NULL
2,229828562,EUR,-11494.98,NULL,NULL
2,229828859,EUR,3476.91,NULL,NULL
2,229828860,EUR,-3476.91,NULL,NULL
2,229828861,EUR,-3476.91,NULL,NULL
2,229828862,EUR,3476.91,NULL,NULL
2,229828863,EUR,5804.38,NULL,NULL
2,229828864,EUR,-5804.38,NULL,NULL
2,229828865,EUR,188.21,EUR,10851.59
2,229828866,EUR,-188.21,NULL,NULL
2,229828867,EUR,-188.21,NULL,NULL
2,229828868,EUR,188.21,NULL,NULL
2,229828869,EUR,-4756.16,EUR,-4756.16
2,229828870,EUR,-48744.38,EUR,-48744.38
2,229828871,EUR,-1580.89,EUR,-1580.89
2,229828872,EUR,27794.06,NULL,NULL
2,229828873,EUR,24721.99,NULL,NULL
2,229828874,EUR,2565.38,NULL,NULL
2,229828875,EUR,-16666.03,EUR,-16666.03
2,229828876,EUR,1580.88,EUR,1580.88
2,229828877,EUR,15085.15,NULL,NULL
2,229828878,EUR,7534.12,NULL,NULL
2,229828879,EUR,843.95,NULL,NULL
2,229828880,EUR,-8378.07,NULL,NULL
2,229828881,EUR,-33892.54909,NULL,NULL
2,229828882,EUR,1434.983396,NULL,NULL
2,229828883,EUR,870.374572,NULL,NULL
2,229828884,EUR,31587.19112,NULL,NULL
2,229828885,EUR,-3472.412418,NULL,NULL
2,229828886,EUR,147.019993,NULL,NULL
2,229828887,EUR,624.737659,NULL,NULL
2,229828888,EUR,2700.654766,NULL,NULL
2,229828889,EUR,0.000001,NULL,NULL
2,229828890,EUR,-20720.4058,NULL,NULL
2,229828891,EUR,877.290351,NULL,NULL
2,229828892,EUR,4872.517953,NULL,NULL
2,229828893,EUR,14970.59749,NULL,NULL
2,229828894,EUR,0.01,NULL,NULL
2,229828895,EUR,382.56,NULL,NULL
2,229828896,EUR,61.74,NULL,NULL
2,229828897,EUR,-444.31,NULL,NULL
2,229828898,EUR,0.000001,NULL,NULL
2,229828899,EUR,4419.927305,NULL,NULL
2,229828900,EUR,-504.497956,NULL,NULL
2,229828901,EUR,-3915.42935,NULL,NULL
2,229828902,EUR,-18993.69883,NULL,NULL
2,229828903,EUR,948.137197,NULL,NULL
2,229828904,EUR,-1637.635428,NULL,NULL
2,229828905,EUR,19683.19706,NULL,NULL
2,229828906,EUR,-18007.36,NULL,NULL
2,229828907,EUR,3601.47,NULL,NULL
2,229828908,EUR,14405.89,NULL,NULL
2,229828909,EUR,14016.62,NULL,NULL
2,229828910,EUR,-2803.32,NULL,NULL
2,229828911,EUR,-11213.3,NULL,NULL
2,229828912,EUR,-337805.03,NULL,NULL
2,229828913,EUR,-124515.4,NULL,NULL
2,229828914,EUR,92464.09,NULL,NULL
2,229828915,EUR,369856.34,NULL,NULL
2,229828916,EUR,40434.62,NULL,NULL
2,229828917,EUR,1359.13,NULL,NULL
2,229828918,EUR,-8224.56,NULL,NULL
2,229828919,EUR,-32898.26,NULL,NULL
2,229828920,EUR,-670.93,NULL,NULL
2,229828921,EUR,-153068.93,NULL,NULL
2,229828922,EUR,153068.93,NULL,NULL
2,229828923,EUR,-147948.65,NULL,NULL
2,229828924,EUR,147948.65,NULL,NULL
2,229828927,EUR,-102681.63,NULL,NULL
2,229828928,EUR,102681.63,NULL,NULL
2,229828937,EUR,613961.89,EUR,613961.89
2,229828938,EUR,-613961.89,NULL,NULL
2,229828941,EUR,-400000,NULL,NULL
2,229828942,EUR,400000,NULL,NULL
2,229828943,EUR,400000,NULL,NULL
2,229828944,EUR,-400000,NULL,NULL
2,229828945,EUR,22409.69,NULL,NULL
2,229828946,EUR,-22409.69,NULL,NULL
2,229828947,EUR,-22409.69,NULL,NULL
2,229828948,EUR,22409.69,NULL,NULL
2,229828949,EUR,22409.69,NULL,NULL
2,229828950,EUR,-22409.69,NULL,NULL
2,229828951,EUR,36179.03,NULL,NULL
2,229828952,EUR,-36179.03,NULL,NULL
2,229828953,EUR,1853553.25,NULL,NULL
2,229828954,EUR,-766135.34,NULL,NULL
2,229828955,EUR,-717804.56,NULL,NULL
2,229828956,EUR,-369613.35,NULL,NULL
2,229828957,EUR,-197712.39,NULL,NULL
2,229828958,EUR,67202.44,NULL,NULL
2,229828959,EUR,130509.95,NULL,NULL
2,229828962,EUR,-203518,NULL,NULL
2,229828963,EUR,203518,NULL,NULL
2,229828964,EUR,-196301.78,NULL,NULL
2,229828965,EUR,196301.78,NULL,NULL
2,229828966,EUR,65000,NULL,NULL
2,229828967,EUR,-65000,NULL,NULL
2,229828968,EUR,-229971.4,NULL,NULL
2,229828969,EUR,229971.4,NULL,NULL
2,229828970,EUR,-56023.39667,NULL,NULL
2,229828971,EUR,18672.59811,NULL,NULL
2,229828972,EUR,37350.79856,NULL,NULL
2,229828973,EUR,37350.79856,NULL,NULL
